Arizona,,,,,New York,,,,,Colorado,,,,,California,,,,,New York - Laguardia,,,
T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb,,T,UV,RH-mod,RH-amb
314.3735255,50.28266557,14.29350774,41.47860169,,294.4957214,6.865141794,46.06214019,83,,298.2146483,32.43304172,24.02270993,71,,317.2528632,41.01040722,21.75915092,31,,306.1815391,40.12401565,33.33767748,49
319.5010498,47.17406722,12.89991164,38.91324275,,295.1287433,6.977685102,45.38704642,88,,310.7948613,50.52223508,17.94199717,63,,318.7658496,42.07330892,21.09701772,26,,306.6548963,38.68077759,33.06741806,46
318.4504313,40.47975296,13.17221514,34.14850673,,296.3079768,7.292806364,44.15663935,83,,311.5468419,51.58276943,17.64675895,55,,318.2026514,39.02569651,21.40644689,21,,303.3112795,33.63147256,35.74257824,46
314.6325937,31.83747721,14.22319778,31.92538856,,295.7318689,6.279916592,44.80555912,88,,307.7709077,40.58318665,19.33686542,48,,315.9265301,29.57588097,22.64306291,17,,298.6908457,24.20919934,40.05354066,46
312.9445038,21.10331197,14.72369944,31.92538856,,294.34921,3.848981137,46.41374596,88,,300.0513068,23.67535115,23.33456173,45,,312.2776347,17.96349477,24.72153896,17,,296.1563982,14.54479884,42.97069033,43
310.0099461,9.304164581,15.64879907,30.79256253,,291.9840496,1.695950169,49.2018125,94,,295.4487873,9.536253435,26.38609912,39,,306.5065543,6.056701456,28.31452723,19,,291.9117387,4.50930841,48.08160441,43
306.2949968,1.39808425,16.93152769,32.94193194,,291.275554,0.203162343,50.13944979,88,,288.9441307,1.828983897,31.08323226,48,,301.8908636,0.757527007,31.51644294,22,,289.9379436,0.226501898,50.69822796,42
304.8384388,0.210300085,17.47249247,33.99515297,,290.16,0,51.50400059,94,,286.1678131,0.044221046,33.34171617,67,,294.86,0,36.98214926,40,,289.86,0,50.80990349,44
304.2611111,0,17.6937857,35.08652269,,290.16,0,51.50419103,94,,286.15,0,33.35871219,67,,293.16,0,38.47477944,53,,289.26,0,51.54725682,46
303.7055556,0,17.91019642,34.93244876,,290.16,0,51.50438179,94,,285.15,0,34.19171738,71,,290.36,0,41.10731972,63,,289.26,0,51.54770868,46
303.15,0,18.13002828,38.75941167,,290.16,0,51.50457288,100,,284.15,0,35.05158894,71,,290.36,0,41.10716501,58,,289.26,0,51.54814868,48
302.5944444,0,18.35328433,40.0192298,,290.16,0,51.50476428,100,,282.15,0,36.85597585,81,,290.96,0,40.52376701,56,,288.16,0,52.93572753,53
299.2611111,0,19.76509044,52.22353197,,290.16,0,51.504956,100,,282.15,0,36.85616938,76,,288.76,0,42.71597414,67,,288.76,0,52.17366818,51
297.5944444,0,20.52440313,61.90298544,,290.16,0,51.50514804,100,,280.15,0,38.78121625,81,,287.56,0,43.97618844,70,,288.16,0,52.93660399,58
297.0388889,0,20.78648622,61.77754401,,290.16,0,51.50534519,100,,281.15,0,37.8033287,76,,287.06,0,44.51530323,72,,287.56,0,53.71392906,60
297.0388889,0,20.78739268,59.62226929,,291.16,0,50.29333763,100,,284.15,0,35.05254347,58,,287.06,0,44.51517139,69,,286.46,0,55.17716027,67
297.0388889,0,20.78828773,57.5333891,,291.76,0,49.5838364,100,,281.15,0,37.80373834,66,,285.36,0,46.41326415,77,,285.96,0,55.85941511,72
296.4833333,0,21.05471631,59.4915847,,291.96,0,49.35035081,100,,280.15,0,38.78206346,70,,284.86,0,46.99114183,80,,285.96,0,55.85983234,72
296.6560394,0.47236002,20.97265736,61.65156163,,293.1139444,1.397290184,47.93542862,100,,283.3008089,0.360604381,35.78567139,50,,285.6938779,0.587010775,45.99214425,77,,286.649101,1.472409685,54.80469645,72
299.4767923,6.281900651,19.67592668,63.88019287,,296.4134735,5.388357136,44.16855983,100,,288.5040739,8.020040125,31.13714456,44,,290.6336785,8.217073868,40.36253517,77,,290.4641367,7.273656375,49.56874395,69
306.0980823,19.79556219,17.01593625,64.1212813,,297.0722712,6.707330148,43.43205924,100,,297.0524277,18.20029388,25.14179999,34,,303.1369088,21.40895231,29.84601039,56,,293.2430677,10.71961548,46.2056012,55
313.272117,32.73357166,14.63975879,60.13960745,,297.8428143,6.414968561,42.69685181,94,,302.095445,25.20874893,22.26712172,30,,313.9416933,33.54866725,23.44753783,44,,294.3155988,12.08861425,44.98460698,48
321.1941348,42.9882358,12.49678192,52.64997347,,298.9072763,6.82012447,41.661999,89,,304.8060378,29.8264143,20.87501992,26,,322.0514804,43.05993774,19.77581218,39,,300.6453619,24.04394956,38.3688699,43
320.0357949,49.56046979,12.78504829,47.79489831,,300.3356589,12.13434535,40.06819086,83,,301.8771852,24.66596932,22.39024847,25,,325.3279154,49.12457134,18.46176831,32,,302.7349343,30.57677661,36.3427396,43
320.0888456,51.89476012,12.77338659,44.83889052,,302.3125577,14.71158985,38.22936055,94,,298.9817132,15.71269244,24.15637851,26,,331.3138088,51.43287225,16.500915,29,,298.5499336,18.14854813,40.51700508,45
318.6563168,50.1161318,13.14106536,35.69988031,,298.1257664,7.362526833,42.37135822,94,,298.0818539,11.86245977,24.77792202,30,,331.9633041,49.58591704,16.34152995,21,,297.7775245,20.56856948,41.09241877,46
316.8923796,44.37906832,13.61258109,33.09473009,,298.0772347,4.096576415,42.60629746,94,,301.2906832,16.07078223,22.93937042,37,,330.0695258,43.44329637,17.02253638,17,,300.984141,26.65821765,37.95497899,45
312.9150351,35.07945145,14.7580967,32.22940828,,300.5324814,10.45518896,39.98388642,89,,294.513465,14.32834045,26.78804258,34,,324.4563213,33.57438552,19.09604408,18,,296.403291,13.83634775,42.78162921,45
312.8773813,22.08453565,14.77085789,32.22940828,,299.8401665,9.921714262,40.63340437,83,,295.6139016,10.84998071,26.24469977,34,,317.9618912,21.10124331,21.96177339,19,,292.7427232,4.425617364,47.16897422,46
310.0826584,9.180039012,15.6534605,31.0954575,,296.1754278,2.737589228,44.57449125,88,,292.4473961,5.493382012,28.45653301,42,,309.2641734,7.743240899,26.64514757,18,,290.8820209,1.35556725,49.50177783,44
306.4374997,1.030030684,16.91066137,33.09473009,,295.2390523,0.203746731,45.70450847,88,,288.6692772,1.151943193,31.32780535,55,,300.1797358,0.562146645,32.73699672,33,,290.4469676,0.225834787,50.09843032,48
305.3927638,0.164440906,17.29593782,34.14850673,,294.16,0,46.87497686,94,,287.2692004,0.044221046,32.46253415,52,,295.96,0,36.04705991,46,,289.86,0,50.82307666,52
304.8166667,0,17.51377445,32.78888435,,294.16,0,46.87520324,88,,287.15,0,32.55941243,47,,293.16,0,38.46526682,51,,289.26,0,51.56062708,54
304.2611111,0,17.7272302,33.84152841,,294.16,0,46.87543006,88,,289.15,0,31.01930675,39,,292.56,0,39.01039023,57,,289.26,0,51.56107936,54
303.15,0,18.16319972,34.77808432,,294.16,0,46.87565733,94,,287.15,0,32.55991506,44,,290.36,0,41.09699935,65,,288.76,0,52.18632366,60
302.0388889,0,18.61315106,37.08049448,,294.16,0,46.87588505,94,,288.15,0,31.77797307,41,,289.86,0,41.59106102,67,,288.16,0,52.94945633,62
300.9277778,0,19.0776307,38.14052949,,294.16,0,46.87611321,94,,288.15,0,31.77822146,44,,289.26,0,42.19412137,63,,288.16,0,52.94989293,60
299.8166667,0,19.55720991,39.2455249,,294.16,0,46.87634181,94,,288.15,0,31.77846992,44,,287.56,0,43.96532219,70,,287.56,0,53.72743014,62
298.7055556,0,20.05248611,38.93342525,,294.16,0,46.87657086,94,,288.15,0,31.77871476,44,,286.46,0,45.1625209,75,,287.56,0,53.72786006,65
297.5944444,0,20.56410793,41.60000407,,294.16,0,46.87680036,94,,287.55,0,32.24534402,46,,286.46,0,45.16239133,75,,287.06,0,54.38710817,69
297.5944444,0,20.56504144,43.16472383,,294.16,0,46.87702436,94,,286.75,0,32.88121986,49,,285.36,0,46.40180461,80,,285.96,0,55.87391491,74
297.5944444,0,20.56595516,43.16472383,,293.06,0,48.09638854,97,,286.15,0,33.36877155,51,,285.96,0,45.72022177,75,,285.36,0,56.70711816,74
296.6586051,0.447856918,21.01026059,47.8746253,,292.291905,0.292612601,48.95202886,100,,283.288634,0.296220808,35.80904722,62,,285.6944653,0.588043387,45.98004764,80,,285.9678498,1.399955281,55.74867529,74
299.3371988,5.293785562,19.77426195,49.65940749,,293.8838801,3.824184861,46.92859993,100,,285.2439384,4.645107061,33.88874643,66,,291.7697689,8.280526659,39.27934424,75,,288.3991398,7.266990506,52.09560403,74
307.3761926,15.95051633,16.58795963,29.6174589,,294.6990139,5.425138997,45.94764933,100,,286.4179847,10.20532337,32.65759543,81,,301.4070218,21.50068224,30.98362237,56,,294.5409192,18.33494427,44.3771614,69
314.5433799,27.51588633,14.29116772,15.12618571,,293.7428598,3.511351212,47.10391969,100,,289.6406296,14.94874373,30.00816861,76,,311.7855955,33.80499415,24.48263062,41,,300.5387871,26.5196204,38.3428764,69
319.10733,37.08646326,13.04348793,14.76653972,,294.4670022,4.929396894,46.22725237,100,,294.7734642,18.42585068,26.48201026,67,,319.8550051,43.4149571,20.61515166,30,,301.6895834,30.91636628,37.17187662,60
320.46157,46.90660194,12.70235834,15.01180887,,295.8518228,7.598022696,44.61112557,100,,298.742786,26.90714431,23.92911071,67,,325.0406893,49.55969838,18.54755075,26,,304.3586181,37.48237979,34.79076662,60
322.7343094,50.16722919,12.15508377,15.74977136,,296.6574404,7.197970413,43.82143434,94,,301.399966,28.31134807,22.52268588,55,,333.6710013,51.70924188,15.81186534,20,,301.928482,27.66179053,37.13783132,56
329.4343385,48.64769949,10.70971056,17.86124433,,293.5899342,6.032321314,47.10675947,100,,295.1309552,10.25114494,26.5642747,48,,329.1743571,49.60237196,17.18254405,18,,294.2952382,11.01049652,45.08820867,58
327.3005857,44.21013444,11.14668104,16.00054391,,294.5418442,8.716248247,45.90631603,94,,299.0604322,21.98489642,23.91827189,55,,327.3817929,43.42179813,17.87828777,16,,293.1437575,7.562910304,46.53448687,58
324.4221216,34.92557218,11.77327751,15.02636514,,292.6225151,6.638930879,48.14296413,94,,303.2301298,28.88520903,21.62784676,45,,323.3982511,33.62523345,19.47683612,16,,294.4696404,9.826700867,44.98163433,58
319.4935424,22.84512002,12.95670926,15.14819911,,290.0304242,2.160831515,51.5154184,88,,293.6111414,12.69065824,27.42212188,45,,317.817083,21.16464603,22.01781118,15,,293.1098465,6.575251409,46.63687112,54
311.0982994,9.024478337,15.3579853,15.6285667,,287.4648363,0.85324149,54.90782657,94,,290.5121372,3.381511009,29.88478364,45,,310.1908767,7.678398303,26.12967848,15,,290.0768784,0.630242525,50.52660338,58
305.9264797,1.463332617,17.1335187,15.50482297,,287.2103103,0.135636358,55.30759264,88,,288.5647164,0.95514449,31.42315161,51,,301.2667683,0.539347738,31.94826719,33,,289.2694134,0.022508662,51.55984411,62
304.2732016,0.187370496,17.75792605,16.51422035,,287.16,0,55.38670357,94,,286.1612378,0.022110523,33.36359507,62,,297.56,0,34.74482322,37,,288.76,0,52.19858785,60
301.4833333,0,18.87950334,19.37838379,,287.16,0,55.38688991,88,,286.15,0,33.37412559,58,,294.86,0,36.9640516,46,,288.16,0,52.96189826,62
300.3722222,0,19.35242414,23.25235379,,286.16,0,56.7600374,94,,285.15,0,34.20752453,67,,293.16,0,38.45594704,59,,287.56,0,53.73961106,70
301.4833333,0,18.88154617,15.87892983,,286.16,0,56.7602184,88,,285.15,0,34.20774641,67,,292.56,0,39.00093798,55,,287.06,0,54.39901301,74
299.8166667,0,19.59616104,17.5058693,,285.16,0,58.1773941,94,,284.15,0,35.06803505,66,,290.96,0,40.5040774,63,,286.46,0,55.20399022,77
298.7055556,0,20.09243518,19.46141736,,285.16,0,58.17756985,94,,284.15,0,35.06825558,62,,289.26,0,42.18404444,70,,286.46,0,55.20441049,80
297.5944444,0,20.60506359,18.42185941,,284.16,0,59.64047852,100,,284.15,0,35.06847616,58,,288.76,0,42.69507508,78,,285.96,0,55.88701224,83
296.4833333,0,21.13468987,24.07866297,,285.16,0,58.17792545,94,,284.15,0,35.06868585,58,,288.76,0,42.69493944,72,,285.96,0,55.88743148,83
294.8166667,0,21.96210267,25.60391987,,285.16,0,58.17810179,94,,282.15,0,36.87397287,66,,287.06,0,44.49352749,84,,285.96,0,55.88785088,83
293.7055556,0,22.53733272,28.52524123,,284.16,0,59.64101989,100,,285.15,0,34.20902612,50,,286.46,0,45.15144891,83,,285.96,0,55.88827043,83
293.15,0,22.8326828,22.25194806,,284.16,0,59.64119747,100,,284.15,0,35.06934791,54,,285.96,0,45.70927412,90,,285.96,0,55.88869162,83
294.3861177,0.404358007,22.18504167,16.8838746,,284.5459487,0.922855126,58.99009332,94,,284.2622587,0.289331806,34.95656359,54,,285.7546041,0.693777035,45.89379982,93,,286.0813513,0.315121263,55.69667372,83
299.7754568,6.655860685,19.6211778,14.1395623,,286.1848002,2.273374823,56.53752948,94,,289.2049723,6.287341035,30.70785485,44,,291.0838667,6.195521056,40.02949149,81,,287.5846108,4.379944372,53.36960867,83
307.6619251,20.62678104,16.52143748,14.50782849,,287.4695938,3.016160657,54.7310418,88,,294.3146123,15.58170965,26.87422051,39,,302.2130165,16.97154602,30.61553056,61,,290.2425596,11.84811338,49.5324736,80
316.6260009,33.4384914,13.73083547,13.3778938,,288.8849113,3.826472475,52.82662442,82,,301.0821671,28.86259349,22.66808269,34,,314.2882213,30.28996703,23.36496505,42,,293.5058048,16.64239941,45.57033982,75
321.9642659,43.56957858,12.35986003,13.61326856,,288.2773856,4.524240985,53.55253902,88,,308.3293695,38.22752405,19.1814811,26,,322.8770375,40.46763143,19.51548248,34,,293.4847192,13.7298988,45.77855744,67
328.567471,50.12751269,10.90344256,14.08701025,,294.4268569,17.01375446,45.50588718,94,,310.4437602,42.80747098,18.25671757,23,,325.6292178,47.47802112,18.38322594,26,,295.2483034,20.3702571,43.55274487,62
332.4254619,52.50917215,10.15801572,14.3253067,,306.9129298,34.92902998,33.74973523,77,,311.1303634,36.80480505,18.13534737,21,,330.6032248,49.66624478,16.73770548,20,,297.7913047,21.38276598,41.05443582,60
336.6437422,50.72996185,9.418363845,14.90473603,,301.5948456,24.43296031,38.35076906,63,,307.8673482,35.35140795,19.43907139,20,,327.640284,47.39900587,17.71126633,17,,293.1603666,9.590771015,46.39467696,58
328.2273518,45.05455152,10.98037016,8.241740244,,295.1001677,13.1774244,45.04515053,72,,309.3941876,39.81799992,18.72662118,17,,326.5919572,41.06926045,18.18510379,16,,293.0730583,9.581596541,46.49040888,54
328.2757353,35.75934602,10.9722605,8.241740244,,300.1103609,19.25248487,39.89907831,72,,307.2061729,31.49895558,19.80762151,19,,324.4923801,31.34927549,19.12217081,16,,294.097151,8.780934181,45.44746999,50
318.9843484,23.64608897,13.11834176,7.660070384,,295.6282807,15.3058022,44.37332637,55,,299.5620525,14.34795949,23.90296341,21,,317.8395167,19.03244787,22.05856625,15,,292.2900643,6.04554148,47.58742862,50
313.1869294,10.35756084,14.74431747,9.83245468,,291.0869243,4.607534285,50.06634102,55,,295.1481941,3.370160018,26.81696735,23,,311.912619,6.202802865,25.25339421,14,,290.5735289,2.320390106,49.82221714,50
306.9848378,0.872670581,16.78891366,8.960431627,,287.2211427,0.135636358,55.29869874,63,,291.3355912,0.73349026,29.42598512,30,,302.9006785,0.598967265,30.80826033,30,,289.2898423,0.090034646,51.54131753,51
304.2760234,0.141117939,17.79876259,10.59058588,,286.16,0,56.76552566,72,,290.1573286,0.022110523,30.29376807,34,,297.56,0,34.73657464,45,,288.76,0,52.21055934,51
302.5944444,0,18.4660363,14.88906745,,286.16,0,56.76571303,72,,288.15,0,31.79427711,41,,298.16,0,34.26692153,43,,288.16,0,52.9740562,58
300.9277778,0,19.15977012,16.40152053,,285.16,0,58.18303223,76,,286.15,0,33.38464017,47,,294.86,0,36.95508812,55,,288.16,0,52.97449715,60
299.8166667,0,19.64142772,19.73863526,,285.16,0,58.18321414,76,,285.15,0,34.21830953,50,,294.26,0,37.47272331,51,,287.06,0,54.411513,55
298.15,0,20.39320065,20.93667268,,284.16,0,59.64626632,82,,286.15,0,33.38510097,44,,293.16,0,38.44645584,55,,285.96,0,55.89899557,51
297.5944444,0,20.65269718,19.97506252,,284.16,0,59.64644744,76,,285.15,0,34.2187647,47,,293.16,0,38.44630613,55,,285.36,0,56.73257423,57
297.5944444,0,20.65362339,24.3772365,,284.16,0,59.64662418,82,,283.15,0,35.96760969,54,,290.36,0,41.07690533,65,,285.36,0,56.73298468,61
295.9277778,0,21.45613597,30.30800692,,283.16,0,61.1571907,82,,283.15,0,35.96781974,57,,289.86,0,41.57072865,67,,284.86,0,57.43991973,66
295.9277778,0,21.45702983,29.15044746,,283.16,0,61.15736218,82,,282.15,0,36.88536587,57,,289.26,0,42.17349524,72,,284.86,0,57.44032294,66
294.8166667,0,22.01483636,33.71089266,,282.16,0,62.71729511,87,,284.15,0,35.07996237,50,,288.16,0,43.30822574,81,,284.26,0,58.30354263,69
294.8166667,0,22.01575189,33.71089266,,282.16,0,62.71746851,87,,285.15,0,34.21982681,40,,288.16,0,43.30809053,81,,284.26,0,58.30395002,71
296.0769006,0.358498828,21.38639787,29.15044746,,282.6864864,1.356947965,61.76348529,87,,285.2544079,0.249653263,34.11918174,37,,287.4917445,0.759075924,43.96782789,81,,284.7094718,1.306152282,57.54444184,71
298.0731844,6.722130043,20.43613482,33.55171902,,286.6639044,7.486831061,55.45791548,87,,288.8955406,4.70597059,31.01723417,30,,292.2361181,6.11157129,38.95111394,72,,285.8928799,5.114670495,55.57367388,71
308.2859843,20.78685833,16.34286281,27.41260192,,293.2071267,19.24175826,46.66798022,71,,297.1091034,17.93615249,25.13815487,27,,301.6459084,17.87659682,30.95416291,57,,286.6929975,8.920854611,54.19254701,69
317.6919842,33.64973235,13.47317055,21.93382194,,297.9518671,29.46129336,41.3003662,71,,300.8176084,23.99987648,22.95409553,27,,311.1797146,30.29417497,24.88364978,45,,287.0965805,7.2733418,53.79213352,66
322.7193229,43.59988626,12.20940269,20.06417924,,304.9837651,36.68252238,35.0836251,63,,304.2487303,32.61812903,21.06667688,22,,319.777507,39.96255164,20.7191849,32,,286.8640108,5.514622097,54.23756114,61
325.4956079,50.07141062,11.57924752,17.17604968,,305.2711388,40.1770074,34.71467751,63,,313.6498565,46.6267698,17.031607,19,,325.1650758,46.37496274,18.56187235,22,,287.7205661,5.514622097,53.11973524,59
328.072705,52.46630546,11.03275125,16.00090521,,301.1660189,28.20393499,38.52565051,56,,317.3679483,51.17075476,15.73562188,18,,327.8056639,48.46152488,17.63300926,18,,287.4289599,4.996922879,53.53793017,59
331.4540344,50.67702379,10.36579315,14.03719519,,297.5853459,18.00252909,42.29201085,51,,316.9527422,52.13327788,15.84696402,20,,329.9970304,46.17693641,16.98257393,17,,286.9278554,5.537130758,54.15274813,66
326.3969001,44.90578821,11.39001253,14.47337224,,295.5662408,11.99298287,44.64374982,52,,317.0834304,46.43786349,15.91335225,17,,327.4546882,39.94514573,17.91474823,15,,287.772484,5.267026819,53.07337389,64
324.0360189,35.56519062,11.9149744,14.3883695,,296.0479253,13.55204757,44.06039338,51,,310.4356273,34.15884901,18.46407259,17,,324.4961449,30.12218296,19.14292152,15,,288.9228097,7.430332146,51.45904776,62
317.9894336,22.87620354,13.40972406,17.7965442,,295.9354686,15.03042162,44.08453529,45,,305.180753,20.79897022,20.97021142,17,,318.1572298,17.72878215,21.94925235,14,,288.0154704,5.33758053,52.75740413,64
313.9490169,9.795737033,14.54878643,15.16623825,,290.1607592,4.117698594,51.22288858,55,,298.6349011,8.02616952,24.62165582,18,,312.4940153,5.685915908,24.96285767,16,,286.1381501,0.517699217,55.62003647,66
310.6306584,1.148219034,15.58101965,14.71096873,,284.211542,0.090619034,59.56748523,82,,291.7021481,1.22486277,29.16203145,25,,304.1257325,0.643016163,29.98620549,29,,284.8680416,0.022508662,57.4338232,74
307.6091094,0.165227662,16.60580392,17.28192391,,283.16,0,61.1628215,82,,290.1599671,0.022110523,30.30283289,27,,298.76,0,33.7978241,45,,284.86,0,57.4476121,74
306.4833333,0,17.01079377,22.22662757,,284.16,0,59.65246532,76,,289.15,0,31.04695913,28,,297.56,0,34.72819747,43,,284.86,0,57.44801778,77
304.2611111,0,17.84743028,21.66306678,,282.16,0,62.72308742,87,,287.15,0,32.58893676,35,,296.46,0,35.61039461,46,,284.26,0,58.31135344,77
303.15,0,18.28638794,25.86604328,,282.46,0,62.24999581,87,,286.55,0,33.07082194,43,,295.26,0,36.60620106,51,,284.06,0,58.6030919,74
301.4833333,0,18.97089349,28.48231479,,282.76,0,61.78146871,76,,286.05,0,33.47943867,43,,294.06,0,37.63833759,55,,283.96,0,58.74986041,74
302.0388889,0,18.74050344,27.57845045,,283.06,0,61.31745317,76,,285.45,0,33.97832146,46,,292.86,0,38.7084067,59,,283.76,0,59.04440851,80
299.8166667,0,19.69004377,36.45766982,,283.26,0,61.01065195,82,,284.85,0,34.4867783,76,,291.76,0,39.7240518,77,,283.66,0,59.19258814,83
299.2611111,0,19.93789105,33.68954844,,283.56,0,60.55404179,82,,284.25,0,35.00503064,76,,290.56,0,40.87161043,77,,283.46,0,59.48997837,83
298.7055556,0,20.18976505,36.14429202,,283.86,0,60.10180708,76,,283.75,0,35.44458971,93,,289.36,0,42.06226519,82,,283.36,0,59.6395855,80
298.15,0,20.44572051,37.35900374,,284.16,0,59.65388701,71,,283.15,0,35.98139614,87,,288.16,0,43.2979662,82,,283.16,0,59.93985788,77
296.4833333,0,21.23719327,44.47379125,,282.16,0,62.72458053,81,,283.15,0,35.98161442,87,,288.16,0,43.29782887,88,,283.76,0,59.04637739,74
297.2151154,0.171128332,20.88629382,43.00991392,,281.7233055,0.990381111,63.32652958,93,,283.2696048,0.265326275,35.85973421,87,,288.489807,0.731630265,42.9078646,88,,284.3719086,0.337629924,58.12338769,71
298.2391426,6.25276026,20.40765204,44.31946253,,286.8064042,6.410961506,55.3588438,87,,284.8233158,2.031403526,34.40679521,82,,291.4950686,5.180020425,39.68017677,82,,285.4866883,1.890727576,56.41025477,61
307.0145888,20.21531996,16.83004848,29.1125508,,297.1313553,19.16919345,42.66352164,59,,286.0454047,5.110003639,33.23395057,76,,297.22396,15.74669934,34.2503776,73,,287.4263315,4.119085076,53.61785408,55
311.8506708,33.20256117,15.20543243,31.55577958,,301.7812799,30.21688861,37.91347983,59,,286.8127179,7.17867696,32.51737531,76,,303.1423014,28.13526728,29.55387122,64,,287.5450234,5.154483511,53.38326279,55
320.2415223,43.63201785,12.8424044,23.22936783,,306.6795536,38.86465905,33.75514241,55,,288.8239669,9.835976508,30.85343108,74,,307.8403259,36.58629089,26.45342593,57,,288.6326043,5.649674066,51.9602752,53
322.2071777,50.17508605,12.36143484,23.51757161,,310.2658077,44.00309985,31.12782926,49,,290.3947663,12.54093887,29.60300513,76,,311.3800781,41.32314051,24.44199331,54,,288.6049414,6.324933915,51.94467579,51
323.2190616,52.80519574,12.12431921,22.22662757,,309.9300816,45.79999407,31.27453251,49,,294.3666615,12.68804454,26.96872388,72,,310.4417638,38.47017506,25.0039723,50,,289.9931952,9.104975649,50.04499625,54
328.8737601,51.2817894,10.8959107,20.88912029,,312.1155596,43.65705941,29.98694181,43,,297.1213392,12.25672865,25.33615651,59,,310.268279,34.79446823,25.20745038,48,,290.9725521,11.08742423,48.75713224,54
328.5953666,44.94232566,10.9545344,19.50761487,,306.0368387,37.41972515,34.28105453,43,,290.2311754,10.7746972,29.79417979,59,,311.0601852,34.14265578,24.81981535,42,,290.3534036,7.874969206,49.7058315,57
322.7363492,34.72129312,12.24428133,17.66769655,,305.3989734,27.90079635,35.17374086,40,,288.8642398,9.572953289,30.83688505,94,,304.3566664,21.88451268,29.02129268,47,,289.2909719,5.334552804,51.17003141,64
318.9738124,23.01309719,13.18018659,16.37481544,,299.5003132,15.7398528,40.64467543,46,,288.3546873,6.847490656,31.34085617,94,,300.624232,10.85101571,31.94577952,50,,289.3748814,4.339624667,51.14076867,65
312.9575074,8.300994791,14.88073578,16.37481544,,293.976569,4.183788843,46.82353548,52,,287.9364597,3.514873644,31.81309391,88,,295.4607207,4.229933286,36.22051134,60,,286.7565364,1.75359734,54.69422227,55
308.7618118,0.067888347,16.2404949,17.41038229,,291.190703,0.068110373,50.28042686,52,,284.5945389,1.062952101,34.6559097,94,,292.3111356,0.455978152,39.18131238,73,,287.5916509,0.067628824,53.72432368,65
305.9424427,0,17.24682873,21.26764091,,290.16,0,51.53509198,55,,282.1592469,0.022110523,36.89374544,93,,292.16,0,39.34626626,73,,288.16,0,52.99374127,64
304.2611111,0,17.88628933,25.20204922,,289.16,0,52.78616043,63,,281.15,0,37.85178311,93,,292.16,0,39.34611306,73,,288.16,0,52.99418963,64
303.15,0,18.32620406,25.86604328,,289.16,0,52.78639018,63,,281.15,0,37.85198757,93,,292.16,0,39.34595988,73,,287.06,0,54.43175874,77
300.9277778,0,19.24787244,31.71074511,,289.16,0,52.7866092,63,,281.15,0,37.85219748,100,,292.16,0,39.34580672,73,,287.06,0,54.43219766,77
301.4833333,0,19.01325461,31.86547882,,287.16,0,55.40811124,77,,282.15,0,36.90442006,93,,292.16,0,39.34565358,78,,286.46,0,55.23767219,80
299.8166667,0,19.73288509,33.84589607,,287.16,0,55.40832259,72,,282.15,0,36.90462594,81,,292.16,0,39.34551109,78,,285.96,0,55.92069013,83
298.15,0,20.4882,35.98711693,,286.16,0,56.78202098,82,,281.15,0,37.85282989,100,,289.16,0,42.25958671,94,,285.36,0,56.75459409,86
298.15,0,20.4891733,34.65987595,,285.16,0,58.19975973,88,,281.15,0,37.85303446,100,,289.16,0,42.259447,94,,284.86,0,57.46182264,86
296.4833333,0,21.28233698,41.28775437,,284.16,0,59.66323969,87,,281.15,0,37.8532338,100,,289.16,0,42.25931401,94,,286.46,0,55.23934702,80
297.0388889,0,21.0148773,35.67180226,,283.16,0,61.17424284,93,,280.15,0,38.8328297,93,,287.16,0,44.35770228,94,,285.96,0,55.92239818,83
295.9277778,0,21.55713833,36.72754026,,283.16,0,61.17443415,87,,280.15,0,38.83302828,87,,287.16,0,44.35757596,88,,286.46,0,55.24023142,77
296.0400721,0.056873763,21.50263828,35.35521256,,282.9708721,1.425642726,61.33395049,87,,280.236402,0.198994706,38.73549261,81,,285.567155,0.869972628,46.06607194,90,,287.6827625,1.330663535,53.51194629,77
299.0822015,6.72405489,20.0676682,35.35521256,,288.2042981,7.110522589,53.4660141,82,,281.7305937,1.020776561,37.24202647,87,,288.9896404,6.046123755,42.06366789,77,,290.4156815,6.906221082,49.70808252,74
307.8232932,21.45900008,16.57968607,33.21886006,,297.9941988,17.29009356,41.95446175,63,,283.3261758,2.067905153,35.71853684,81,,299.676573,18.48981642,32.29277297,77,,297.7622586,18.52726119,41.26358345,67
316.5857064,34.41928087,13.8379087,29.1125508,,301.400042,28.29014331,38.3338637,63,,285.6769814,3.004347982,33.64648641,76,,307.3600854,31.28281078,26.89701387,68,,303.5727962,29.3107252,35.7882599,60
323.9132629,39.97896128,11.9870633,25.5689201,,309.6673596,38.08940636,31.7503452,49,,288.6928887,5.856595428,31.13431066,67,,312.2711746,40.83505682,24.01355673,56,,308.328328,38.52918641,31.97751445,65
328.6781293,42.96553109,10.95724977,22.50392799,,312.7805481,44.06015169,29.57513133,46,,289.9433176,6.433364845,30.19003158,59,,315.2988587,43.03092078,22.53480963,46,,313.6152884,44.04615744,28.50293788,53
332.2806449,46.87715143,10.2560021,16.89739384,,314.3438231,45.26370759,28.61829466,49,,296.5620358,20.87927419,25.36439099,63,,314.4859557,40.65354837,22.96868877,41,,314.6937197,46.22951433,27.82142607,48
