,UV,NOCT,RH_MOD
5603,0,297.415625,38.77009966
5604,0,297.28,38.14899882
5605,0,297.28,39.20671241
5606,0,296.8825,37.84303387
5607,0,295.520625,39.35709878
5608,0,295.5175,36.28391815
5609,0,293.0625,41.36135855
5610,0,290.7075,43.43437351
5611,0,288.448125,45.40869247
5612,0,288.15,44.86660334
5613,0,288.15,46.32122343
5614,0,287.55,47.23154107
5615,0,288.15,46.39562855
5616,0,288.15,46.47015318
5617,0,288.15,46.47015318
5618,0,288.15,46.47015318
5619,0,285.85,49.08662434
5620,0,285.35,49.59594438
5621,0,284.75,50.80164857
5622,0,285.4125,50.62494364
5623,0,290.586875,46.24296731
5624,0,300.00875,38.56987295
5625,0,304.229375,34.33885828
